correcteds,correctors,created_at,PASS,Highest C Piscine,Final exam score,Number of group assignments,level,penalty
145,113,4,1,11,84,4,11.58,0
169,194,4,1,12,84,3,13.42,0
167,159,4,1,11,84,4,12.64,0
100,89,4,1,11,84,4,14.71,0
191,177,4,1,11,84,4,11.65,0
171,165,4,1,11,84,3,12.13,0
176,145,4,1,11,84,4,13.28,0
185,152,4,1,11,84,4,12.88,0
159,172,3,1,11,84,4,12,0
145,136,3,1,11,84,4,13.88,0
144,196,3,1,11,84,4,13.3,0
151,164,3,1,11,84,3,11.96,0
66,64,3,1,13,84,4,14.96,0
121,84,3,1,11,84,3,12.44,0
165,179,3,1,11,84,4,12.99,0
160,156,3,1,11,84,3,11.96,0
51,57,3,1,11,84,4,11.55,0
138,139,3,1,11,84,4,11.9,0
92,93,3,1,11,84,4,9.59,0
72,67,3,1,8,84,4,12.12,0
190,200,2,1,11,84,3,10.72,0
87,70,2,1,9,84,3,11.35,0
83,94,2,1,11,84,4,10.43,0
117,164,2,1,8,84,4,9.38,0
183,170,2,1,12,84,4,13.31,0
106,117,2,1,11,84,4,15.18,0
142,117,2,1,11,84,4,11.47,0
55,44,2,1,9,84,3,8.02,0
112,114,2,1,11,84,3,10.44,0
130,113,2,1,11,84,4,13.16,0
53,40,2,1,9,84,2,10.2,0
145,153,2,1,11,84,3,9.52,0
59,56,2,0,9,48,2,5.46,0
190,191,2,1,11,84,4,8.82,0
94,75,2,1,11,84,4,14.03,0
200,203,2,1,11,84,4,10.6,0
96,83,2,1,11,84,4,13.2,0
98,93,2,1,11,84,2,8.99,0
172,156,2,1,13,84,4,14.51,0
202,200,2,1,11,84,3,8.07,0
200,171,1,1,12,84,4,11.59,0
200,200,1,1,13,84,4,11.75,0
128,123,1,1,13,84,3,13.85,0
59,55,1,1,11,84,4,11.54,0
181,200,1,1,11,84,3,11.51,0
58,56,1,1,13,84,3,15.1,0
188,200,1,1,12,84,4,12.78,0
144,132,1,1,11,84,4,13.95,0
118,99,1,1,11,84,4,11.73,0
175,155,1,1,13,84,4,12.67,0
200,203,1,1,13,84,4,15.54,0
125,99,1,1,11,84,4,10.32,0
107,98,1,1,13,84,4,15.6,0
200,170,1,1,12,84,3,13.47,0
169,150,1,1,13,84,4,12.02,0
200,202,1,1,13,84,4,13.26,0
135,126,1,1,13,84,4,13.96,0
114,100,1,1,11,84,4,13.11,0
69,58,1,1,11,84,4,12.9,0
65,62,1,0,11,60,4,10.25,0
130,132,1,1,13,84,4,15.78,0
120,101,9,1,11,90,3,13.41,0
146,128,9,1,11,90,3,10.11,0
132,122,9,1,11,90,4,13.68,0
123,107,9,1,11,90,2,11.99,0
86,69,9,1,11,90,3,12.03,0
51,47,1,0,8,18,4,6.28,0
159,136,9,1,11,90,3,13.32,0
131,202,9,1,11,90,2,10.61,0
96,90,9,1,11,90,3,11.87,0
105,82,8,1,11,90,3,13.4,0
90,76,8,1,11,90,4,14.34,0
135,118,8,1,11,90,4,13.43,0
134,120,8,1,11,90,3,14.35,0
104,74,8,1,13,90,4,5.97,0
119,120,8,1,11,90,3,12.94,0
134,116,8,1,11,90,3,12.58,0
182,177,8,1,11,90,3,14.09,0
81,68,8,1,9,90,4,11.43,0
139,181,8,1,11,90,4,14.45,0
138,124,8,1,11,90,3,14.36,0
123,84,8,1,11,90,4,14.29,0
205,203,8,1,11,90,3,13.43,0
42,41,14,1,7,90,3,10.85,0
41,34,14,1,8,90,3,10.78,0
64,70,14,1,8,90,3,10.39,0
65,64,14,1,11,90,4,15.41,0
77,78,14,1,11,90,3,13.5,0
34,31,14,1,4,90,4,8.65,0
95,120,14,1,11,90,4,14.72,0
50,43,14,1,11,90,3,10.71,0
83,93,14,1,11,90,4,13.38,0
49,38,14,1,9,90,3,13.35,0
53,47,14,1,11,90,4,14.05,0
62,60,14,1,9,90,3,10.11,0
53,50,14,1,9,90,3,10.48,0
67,56,14,1,11,90,4,12.08,0
109,96,13,1,11,90,4,13.57,0
4,2,1,0,0,0,1,0.98,0
120,110,13,1,11,90,3,15.1,0
61,52,13,1,8,90,3,7.41,0
82,77,13,1,8,90,3,10.64,0
57,51,13,1,8,90,2,9.71,0
73,77,13,1,11,90,4,11.96,0
132,143,11,1,12,90,3,11.14,0
163,177,11,1,12,90,3,11.92,0
93,72,11,1,12,90,3,15.06,0
126,136,11,1,12,90,3,14.6,0
117,121,11,1,12,90,3,13.77,0
86,68,11,1,12,90,4,13.34,0
120,97,11,1,11,90,4,11.77,0
80,82,11,1,12,90,4,11.66,0
130,105,11,1,11,90,3,12.82,0
115,100,11,1,12,90,3,12.48,0
88,79,10,1,11,90,3,10.69,0
180,148,10,1,12,90,4,14.92,0
146,163,10,1,8,90,4,9.54,0
131,126,10,1,11,90,3,10.75,0
119,117,10,1,12,90,4,11.02,0
167,202,10,1,12,90,4,13.64,0
123,117,10,1,9,90,4,10.99,0
108,95,10,1,8,90,4,9.03,0
149,138,10,1,12,90,4,16.37,0
144,128,12,1,12,90,4,10.78,0
96,103,12,1,12,90,3,11.25,0
65,61,12,1,9,90,0,8.92,0
105,81,12,1,12,90,3,10.97,0
79,68,12,1,11,90,3,12.9,0
77,68,12,1,12,90,3,14.78,0
131,133,12,1,12,90,4,12.95,0
57,56,1,0,11,90,3,9.47,0
144,123,12,1,12,90,3,14.68,0
137,122,12,1,12,90,3,14.55,0
138,122,12,1,12,90,4,14.53,0
102,96,12,1,12,90,3,13.29,0
200,191,12,1,12,90,3,12.53,0
123,104,12,1,12,90,2,13.36,0
66,53,12,1,9,90,2,11.16,0
88,68,12,1,12,90,3,13.48,0
90,84,12,1,11,90,4,11.25,0
115,110,12,1,9,90,2,9.64,0
84,75,12,1,12,90,3,14.51,0
139,141,12,1,11,90,3,13.47,0
138,124,12,1,12,90,4,13.6,0
138,118,12,1,11,90,4,12.55,0
153,131,12,1,9,90,4,12.68,0
95,80,12,1,11,90,4,13.5,0
98,93,12,1,9,90,4,11.47,0
128,118,12,1,12,90,4,14.92,0
123,127,12,1,12,90,2,10.42,0
116,91,12,1,11,90,4,12.6,0
131,117,12,1,12,90,3,12.17,0
85,117,12,1,11,90,4,13.28,0
89,80,11,1,12,90,2,14.75,0
100,72,11,1,9,90,4,11.12,0
82,71,11,1,9,90,2,12.41,0
126,105,9,1,9,90,2,11.1,0
56,55,9,1,9,90,3,10.18,0
114,87,8,1,13,90,4,6.36,0
124,87,7,1,11,90,4,12.96,0
149,121,7,1,11,90,4,12.33,0
176,154,7,1,13,90,4,16.86,0
142,114,7,1,11,90,4,13.78,0
145,125,7,1,11,90,4,12.35,0
143,127,7,1,11,90,2,11.8,0
64,68,7,1,13,90,4,17.1,0
130,121,7,1,11,90,3,12.3,0
115,104,7,1,11,90,3,10.12,0
54,47,15,1,8,90,2,9.82,0
76,121,15,1,9,90,4,11.34,0
86,91,15,1,11,90,3,13.92,0
64,55,15,1,11,90,4,16.32,0
81,84,15,1,11,90,4,12.39,0
92,84,15,1,11,90,3,13.46,0
64,58,15,1,11,90,2,12.6,0
109,148,15,1,13,90,4,15.06,0
92,85,15,1,11,90,4,12.75,0
75,83,15,1,11,90,3,14.37,0
45,43,15,1,11,90,4,13.23,0
68,72,15,1,11,90,4,14.41,0
35,29,1,0,9,30,3,6.29,0
79,82,15,1,10,90,4,11.41,0
67,59,15,1,11,90,4,11.23,0
50,47,1,0,8,12,3,3.73,0
43,37,15,1,9,90,3,9.88,0
86,106,15,1,11,90,4,14.33,0
64,62,14,1,11,90,3,9.88,0
79,70,14,1,11,90,4,12.2,0
73,66,14,1,9,90,3,12.22,0
103,98,10,1,12,90,4,14.66,0
132,107,9,1,11,90,3,11.97,0
130,114,7,1,13,90,4,8.05,0
65,52,7,1,13,90,4,11.46,0
163,146,6,1,9,90,4,11.29,0
141,117,6,1,11,90,4,10.97,0
146,139,6,1,11,90,4,13.23,0
117,117,6,1,13,90,4,6.64,0
109,91,6,1,13,90,3,8.46,0
147,126,6,1,11,90,4,12.41,0
124,99,6,1,13,90,4,7.18,0
110,91,6,1,11,90,4,14.04,0
209,190,6,1,11,90,4,13.09,0
136,112,5,1,11,90,4,12.01,0
107,100,5,1,11,90,3,13.34,0
156,199,5,1,11,90,4,12.94,0
146,158,5,1,11,90,4,15.26,0
172,154,5,1,11,90,4,14.38,0
164,151,5,1,11,90,4,15.25,0
152,136,5,1,11,90,4,13.09,0
121,98,5,1,11,90,4,14.4,0
151,135,5,1,11,90,4,15.26,0
118,92,5,1,11,90,4,14.36,0
138,139,4,1,11,90,4,12.48,0
192,160,4,1,11,90,3,13.41,0
41,51,4,1,11,90,1,11.36,0
132,131,4,1,11,90,4,12.09,0
143,122,4,1,11,90,4,14.15,0
105,104,4,1,11,90,4,13.8,0
164,154,4,1,11,90,4,12.23,0
153,149,4,1,11,90,4,13.05,0
150,161,4,1,11,90,4,16.08,0
186,184,4,1,13,90,3,14.06,0
108,84,4,1,11,90,3,14.05,0
154,118,4,1,11,90,4,13.04,0
139,122,4,1,11,90,4,15.18,0
129,92,4,1,11,90,4,14.24,0
148,137,4,1,11,90,3,11.2,0
148,121,4,1,11,90,3,12.82,0
191,161,4,1,11,90,4,11.78,0
162,180,4,1,11,90,4,11.9,0
86,84,4,1,10,90,2,13.38,0
130,108,4,1,11,90,3,11.35,0
149,194,4,1,13,90,4,7.01,0
134,121,4,1,11,90,3,13.65,0
124,133,4,1,11,90,4,13.27,0
173,164,3,1,13,90,4,11.82,0
158,157,3,1,11,90,4,13.6,0
156,193,3,1,13,90,4,15.98,0
140,144,3,1,13,90,4,14.4,0
152,143,3,1,11,90,3,11.29,0
47,48,1,0,9,0,2,7.61,0
177,171,3,1,11,90,4,12.32,0
125,106,3,1,11,90,3,12.6,0
171,139,3,1,11,90,4,12.25,0
118,94,3,1,11,90,4,13.99,0
149,154,3,1,11,90,4,14.37,0
145,136,3,1,11,90,4,14.3,0
153,184,3,1,13,90,4,16.98,0
161,130,3,1,11,90,4,10.22,0
96,94,3,1,11,90,4,12.22,0
126,112,3,1,11,90,4,13.26,0
199,200,3,1,11,90,3,12.82,0
146,113,3,1,11,90,4,12.38,0
102,106,3,1,11,90,4,11.25,0
97,76,3,1,12,90,4,12.5,0
107,98,2,1,13,90,3,12.65,0
144,131,2,1,13,90,2,12.74,0
132,123,2,1,11,90,4,13.03,0
176,163,2,1,11,90,4,13.32,0
183,165,2,1,13,90,4,13.56,0
149,129,2,1,11,90,4,14.28,0
93,91,2,1,11,90,4,13.6,0
200,192,2,1,11,90,3,11.84,0
130,102,2,1,11,90,4,11.96,0
200,204,2,1,11,90,4,13.24,0
98,109,2,1,11,90,4,11.25,0
131,110,2,1,11,90,4,12.45,0
200,206,2,1,13,90,4,14.98,0
76,68,2,1,9,90,3,11.2,0
56,49,2,1,11,90,4,13.42,0
200,141,2,1,11,90,4,13.54,0
173,143,2,1,11,90,4,13.01,0
180,166,2,1,13,90,4,15.02,0
53,44,2,1,11,90,4,11.95,0
100,91,2,1,11,90,4,12.71,0
194,202,2,1,13,90,4,13.03,0
191,168,2,1,12,90,3,11.9,0
139,127,2,1,9,90,3,9.54,0
98,88,2,1,9,90,4,11.94,0
132,119,2,1,9,90,3,11.22,0
135,130,2,1,13,90,4,15.41,0
183,181,2,1,13,90,4,15.97,0
166,162,2,1,13,90,4,15.54,0
177,199,1,1,13,90,3,14.75,0
144,126,1,1,13,90,4,15.09,0
181,185,1,1,13,90,4,16.2,0
161,151,1,1,13,90,3,14.1,0
54,41,1,1,11,90,4,13.18,0
117,146,1,1,13,90,3,15.52,0
163,150,1,1,13,90,4,15.21,0
202,208,1,1,13,90,4,13.18,0
161,132,1,1,13,90,4,17.41,0
177,169,1,1,13,90,4,13.95,0
162,137,1,1,11,90,4,13,0
123,101,1,1,13,90,3,13.12,0
200,202,1,1,13,90,4,14.35,0
91,97,1,1,13,90,4,15.77,0
169,160,9,1,13,100,4,13.69,0
107,105,9,1,11,100,4,12.91,0
123,105,9,1,11,100,4,12.4,0
145,147,8,1,13,100,4,10.56,0
167,141,8,1,11,100,3,11.78,0
167,202,8,1,13,100,4,15.15,0
146,154,8,1,11,100,4,16.02,0
171,200,8,1,13,100,4,15.86,0
89,83,14,1,11,100,4,13.66,0
43,38,14,1,8,100,4,10.72,0
80,77,14,1,11,100,4,13.14,0
99,109,13,1,11,100,4,13,0
174,201,11,1,12,100,4,12.86,0
175,176,11,1,12,100,3,15.23,0
153,142,11,1,12,100,4,14.11,0
92,84,10,1,8,100,4,10.3,0
153,141,10,1,12,100,4,15.79,0
179,202,10,1,12,100,4,15.05,0
162,182,10,1,12,100,4,15.1,0
200,202,10,1,13,100,4,16.41,0
82,83,12,1,7,100,3,12.94,0
136,109,12,1,12,100,4,13.6,0
124,104,12,1,9,100,4,11.72,0
115,120,12,1,11,100,3,13.98,0
152,124,12,1,11,100,4,13.63,0
105,102,12,1,9,100,4,11.36,0
70,64,9,1,11,100,4,15.21,0
145,115,7,1,13,100,4,15.53,0
113,121,7,1,13,100,4,13.26,0
171,125,7,1,13,100,4,16.51,0
150,149,7,1,13,100,4,14.73,0
142,124,7,1,11,100,4,13.13,0
95,95,15,1,11,100,4,11.89,0
67,72,15,1,11,100,3,9.35,0
88,85,14,1,11,100,4,13.8,0
131,136,6,1,11,100,4,15.55,0
128,144,6,1,11,100,4,16.32,0
151,173,5,1,13,100,4,7.1,0
131,112,4,1,13,100,3,15.26,0
79,73,4,1,13,100,4,16.36,0
169,150,4,1,11,100,4,12.92,0
193,200,4,1,13,100,4,14.44,0
132,122,3,1,11,100,4,12.91,0
115,110,3,1,11,100,4,15.54,0
155,173,3,1,13,100,4,13.99,0
114,107,3,1,13,100,3,17.33,0
159,148,3,1,13,100,4,17.31,0
154,154,2,1,11,100,4,13.46,0
70,63,2,1,11,100,4,11.99,0
136,149,2,1,11,100,4,13.05,0
124,98,2,1,11,100,4,14.44,0
103,107,2,1,11,100,4,12.9,0
98,83,1,1,11,100,4,13.76,0
91,87,1,1,13,100,4,15.5,0
200,205,1,1,13,100,4,16.45,0
182,172,1,1,13,100,4,16.24,0
16,0,8,1,0,,0,0.37,0
86,80,1,0,9,48,3,7.34,0
143,147,8,1,9,,4,5.3,0
154,196,8,1,10,,4,5.9,0
11,14,8,1,0,,0,1.3,0
104,83,8,1,13,,4,5.23,0
0,0,14,1,0,,0,0.55,0
1,0,10,1,0,,1,0.82,0
0,0,10,1,0,,0,0.39,0
161,126,6,1,13,,4,3.94,0
97,94,5,1,13,,4,2.05,0
10,2,2,1,0,,1,1.55,0
0,1,2,1,0,,0,0.34,0
0,187,1,0,13,,1,2.14,0
